The initial conditions, the periods $T$ and the stability of the "panio-trio" periodic orbits in the case of the initial position $\bm{r}_1 = (-1, 0, 0)$, 
$\bm{r}_2=(1, 0, 0)$ and $\bm{r}_3 = (0, 0, z_0)$ with the initial velocities $\bm{v}_1 = (v_x, v_y, v_z)$, $\bm{v}_2 = (v_x, v_y, -v_z)$ 
and $\bm{v}_3 = (-2 v_x/m_3, -2 v_y/m_3, 0)$. Stability of periodic orbit: S (linearly stable), U (linearly unstable).
------------------------------------------------------------------------------------------------------------------------------------------------------
Orbit O_{n}(m_3)            z_0                      v_x                    v_y                         v_z                     T           stability
O_{1144}(1.0)       4.33813706330225e-01     4.05764684318697e-01     2.58139855145966e-01     9.20903015509553e-03     1.75266546662887e+02    U
O_{1153}(1.0)       5.87279214783327e-01     2.84180203639015e-01     8.42935620286706e-02    -5.45818060963368e-03     1.75935414160919e+02    U
O_{1200}(1.0)       6.60067113545326e-01     3.44122744972268e-01     6.13340073789427e-02     1.86077198215161e-02     1.79375201178746e+02    U
O_{1202}(1.0)       4.05439008764311e-01     3.63576299224738e-01     2.92604603923020e-01     6.92910407515908e-03     1.79577621794544e+02    S
O_{1267}(1.0)       6.03672791920608e-01     3.33607113366749e-01     9.33464297060281e-02     4.50734221453771e-04     1.83939968126280e+02    U
O_{1322}(1.0)       2.69314955994070e-01     3.97999121666982e-01     3.18569261024583e-01     1.94896929728152e-03     1.87534084078412e+02    S
O_{1362}(1.0)       6.14525819082104e-01     3.75904553137245e-01     1.83170672987806e-02     2.42259555384395e-03     1.91418163413131e+02    U
O_{1373}(1.0)       4.11853606086633e-01     3.57813711218623e-01     2.95084225675876e-01     1.22651322376019e-02     1.92299612671850e+02    S
O_{1388}(1.0)       5.93777693793982e-01     3.28554457478260e-01     1.01410115823416e-01     3.53195027266225e-03     1.93695845776996e+02    U
O_{1468}(1.0)       6.23707009830937e-01     3.62962101367747e-01     8.11563072648078e-02     1.48625279852675e-02     1.99215979236161e+02    U
O_{1472}(1.0)       6.37420311887875e-01     4.89219350162242e-01     1.21352018773233e-01    -4.87226810448170e-03     1.99830042194438e+02    U
O_{1475}(1.0)       5.77969679137344e-01     3.16868431227799e-01     1.04102783595865e-01     1.84265278806237e-03     2.00029134191616e+02    U
O_{1492}(1.0)       6.58987749900543e-02     3.76618906755607e-01     3.78178376424998e-01    -1.61190780978114e-02     2.02303361319178e+02    U
O_{26}(1.1)         6.17172796472047e-01     5.05639109864963e-01     2.89239073968664e-01     6.34784314640099e-03     2.73815024124891e+01    U
O_{54}(1.1)         6.56177100057274e-01     4.96639974958756e-01     2.57848784485172e-01     8.17717854789118e-04     4.50278496569391e+01    U
O_{96}(1.1)         4.59847942186428e-01     5.34883457486401e-01     2.70202505679303e-01    -1.31684381673807e-02     6.83174729994505e+01    U
O_{117}(1.1)        2.30480306931749e-01     3.58759270368461e-01     4.30371366332271e-01     5.79911622964795e-03     7.62412850999460e+01    U
O_{136}(1.1)        2.29004454895952e-01     4.08936949967321e-01     4.18872587399087e-01    -1.12195640765437e-03     8.17770477484283e+01    U
O_{171}(1.1)        2.07580784954052e-01     4.55047962631201e-01     4.24785531930213e-01     1.23472717370661e-02     9.11300502626306e+01    U
O_{186}(1.1)        2.20079585244633e-01     4.00926687417313e-01     4.21853855508883e-01     8.32703585405177e-03     9.55646705721028e+01    U
O_{237}(1.1)        4.77541864018368e-01     4.85911860707790e-01     3.30069610848843e-01    -2.56912447090830e-02     1.09983356680232e+02    S
O_{504}(1.1)        6.64838623725138e-01     3.68548973072177e-01     7.01362906859903e-02    -4.75887511073942e-04     1.63126578081730e+02    U
O_{519}(1.1)        5.10549476886876e-01     4.90049731349810e-01     3.29858785713849e-01    -1.12921041787988e-02     1.65532369053090e+02    U
O_{555}(1.1)        6.56098765068409e-01     2.75842804534641e-01     1.15466606871324e-01    -2.54930130503847e-04     1.70836445219265e+02    U
O_{585}(1.1)        1.00302325767823e-01     3.70224490547560e-01     4.56136509168782e-01     3.75367327359636e-03     1.75831650197147e+02    U
O_{605}(1.1)        6.57527579664732e-01     3.04126947426437e-01     1.35141883605919e-01     6.96709492262502e-03     1.78655823039581e+02    U
O_{608}(1.1)        6.59004877535026e-01     5.28138183138540e-01     1.93211113909809e-01     1.74271394934846e-03     1.79177531775916e+02    U
O_{645}(1.1)        5.02282862423810e-01     4.91047182798731e-01     3.30432288432685e-01    -1.03200435144566e-02     1.83457424920496e+02    U
O_{669}(1.1)        5.52055534826846e-01     4.41991443909604e-01     3.04821877617618e-01     2.16410082228575e-04     1.85938834861860e+02    U
O_{694}(1.1)        4.47411465145889e-01     4.23160810181877e-01     3.37901090080786e-01    -1.17027302437726e-02     1.89881248882598e+02    U
O_{701}(1.1)        2.54172508185439e-01     4.23099418764124e-01     4.13109553424269e-01    -1.34772968256717e-02     1.90350086359413e+02    U
O_{722}(1.1)        2.97886839297531e-01     5.66541637858953e-01     2.40854454445511e-01    -9.94775804105498e-03     1.92496788279500e+02    U
O_{727}(1.1)        6.25322941907864e-01     3.75542591678938e-01     1.16660688945893e-01     1.30066437722784e-03     1.92686719706208e+02    U
O_{749}(1.1)        5.97740541887039e-01     3.21648010347047e-01     1.40410020871906e-01    -9.15549502234726e-03     1.95798489517872e+02    U
O_{753}(1.1)        4.46789420274887e-01     4.30974879512436e-01     3.47602496249224e-01     6.93726743339171e-03     1.96324733388925e+02    U
O_{784}(1.1)        5.34214679243085e-01     4.90174742573273e-01     3.13771518003771e-01    -7.87437011076939e-03     2.00362201039369e+02    U
O_{95}(1.2)         5.99263503038488e-01     5.19875708236299e-01     3.51407008027847e-01    -6.09898484609544e-03     6.91026168710127e+01    U
O_{146}(1.2)        5.89999080424956e-01     5.05826384769450e-01     3.67860017952775e-01     1.47118570721455e-02     8.74226820454643e+01    U
O_{177}(1.2)        6.37409393413545e-01     5.15709505996141e-01     3.15308456167557e-01    -5.11122685886309e-03     1.04093270134415e+02    U
O_{231}(1.2)        5.23792421836917e-01     4.07886308855205e-01     3.89538469920500e-01     5.96458495386998e-03     1.20717943918480e+02    U
O_{325}(1.2)        4.57880318771073e-01     4.82756795801470e-01     4.12274631658586e-01    -1.56294986165692e-02     1.54465727728245e+02    S
O_{398}(1.2)        5.43428344053886e-01     4.95703933995428e-01     3.67245500275474e-01    -5.26570178583476e-03     1.74442154796489e+02    S
O_{415}(1.2)        5.67891736835531e-01     5.05070735593966e-01     3.59079349878736e-01     4.24689640147484e-03     1.79650766889887e+02    U
O_{161}(1.3)        6.15942183154071e-01     5.04991256754432e-01     3.83528890592372e-01    -7.78996966753141e-03     8.75561748176109e+01    U
O_{279}(1.3)        2.18030976121208e-01     5.14012885885129e-01     9.15259221772578e-02    -1.90334890031681e-01     1.43371898223048e+02    S
O_{294}(1.3)        6.72943689685778e-01     5.25247331841063e-01     3.53731436914475e-01     8.47405089417013e-04     1.50950991075079e+02    U
O_{306}(1.3)        7.34773940197594e-01     5.26251368821442e-01     3.46471958763772e-01     3.13996827865545e-02     1.58521314801391e+02    S
O_{191}(1.4)        3.09809755068706e-01     4.63918716206006e-01     9.43664525049538e-02    -3.90663409996025e-02     1.89956946934915e+02    U
O_{202}(1.4)        3.25275810382034e-01     4.81109802862064e-01     9.16550440054458e-02    -2.58998184065952e-02     1.95426405199815e+02    U
O_{203}(1.4)        3.44891981814995e-01     4.81127590881596e-01     1.23728317201647e-01    -2.71046452169780e-02     1.95583812223331e+02    U
O_{210}(1.4)        3.33177864393704e-01     4.98855172069974e-01     9.57753513257589e-02    -1.94892381630374e-02     2.01256496094237e+02    U
O_{152}(1.5)        3.62672423706154e-01     4.94421038205192e-01     1.17110382740369e-01    -1.92327344390576e-02     1.84726066068817e+02    S
O_{155}(1.5)        3.61660459146012e-01     5.07507235864806e-01    -1.96638322177234e-01    -5.87247381523872e-02     1.86954693648152e+02    U
O_{166}(1.5)        3.54998856097245e-01     4.57608499744368e-01     1.13743290685059e-01    -1.61791837577531e-02     1.92558303611876e+02    S
O_{175}(1.5)        3.74259083639611e-01     5.25987927980611e-01     1.27737285663254e-01    -9.56507884408474e-03     1.94468180004636e+02    U
O_{177}(1.5)        1.43977056978455e-01     5.56561012073547e-01     1.73216984622899e-01    -1.44805938844879e-01     1.94867745244731e+02    S
O_{185}(1.5)        4.03126638684456e-01     4.84644068569089e-01     1.33850983884380e-01     9.58570082283353e-03     2.01501512226659e+02    U
O_{186}(1.5)        4.20891546060099e-01     4.84248477412082e-01     1.60658842703550e-01     5.49177060705453e-03     2.01806846857007e+02    U
O_{187}(1.5)        3.79830729210615e-01     4.88034624055201e-01     1.07906762228394e-01     8.21947419248021e-03     2.01817131721686e+02    S
O_{255}(1.6)        3.81098650134541e-01     5.09951269309619e-01     1.29979724241809e-01    -2.14427871089488e-02     1.72820090468597e+02    S
O_{258}(1.6)        3.56365851791517e-01     5.13443498454484e-01     8.95676571655506e-02    -2.27227418914548e-02     1.73057852172874e+02    S
O_{304}(1.6)        1.90654504311589e-01     5.91294251436252e-01     2.35039101932420e-01    -1.75819566014284e-01     1.85063173931355e+02    S
O_{315}(1.6)        4.29161605460569e-01     4.97369227916573e-01     1.52688855752773e-01     1.14836937957438e-02     1.90184741598788e+02    S
O_{317}(1.6)        4.06061761371246e-01     5.01141457985627e-01     1.24880094434222e-01     1.15975973800746e-02     1.90414095715029e+02    U
O_{321}(1.6)        4.45143662486556e-01     4.97349399574718e-01     1.83223865174276e-01     4.36383961065181e-03     1.90633733701782e+02    S
O_{324}(1.6)        3.80176108243757e-01     5.06410308465457e-01     9.41757969498725e-02     8.17513031852293e-03     1.90970610279230e+02    S
O_{327}(1.6)        3.52793798590926e-01     5.11869944533582e-01     5.01808001648869e-02     2.23056632736348e-03     1.91596156277901e+02    S
O_{10}(1.7)         5.68896058936806e-01     1.36733707131425e-01     5.42122376227224e-01    -1.44122788112534e-02     1.19165128972095e+01    U
O_{12}(1.7)         7.86121059497820e-01     6.02804721003125e-01     5.05505247239333e-01    -9.34811375647181e-03     1.56044300086639e+01    U
O_{48}(1.7)         8.02280308100736e-01     7.00623521926058e-01     4.39869640893193e-01     3.92899137983007e-02     5.15561782707279e+01    U
O_{73}(1.7)         7.93902459579411e-01     6.69872750453541e-01     3.69696110593696e-01    -2.96555524814096e-02     7.01802381830825e+01    U
O_{178}(1.7)        4.28645163413374e-01     5.03668033534547e-01     1.65160374599231e-01    -3.22490406389517e-03     1.74977571821654e+02    U
O_{185}(1.7)        4.38973192238062e-01     5.12688033581980e-01     1.62160429440775e-01     6.94191057170070e-03     1.77588989735236e+02    U
O_{188}(1.7)        4.54569618027194e-01     5.12664801261495e-01     1.97099105869600e-01    -1.88210080581344e-03     1.78076301121302e+02    U
O_{231}(1.7)        4.58287811685823e-01     5.71175760589469e-01     2.31043061266329e-01     7.21088970978096e-04     1.95148401149076e+02    U
O_{238}(1.7)        3.58148705006599e-01     5.34483515692839e-01     2.82047667306985e-01    -9.78472467252102e-02     1.96555407018997e+02    U
O_{246}(1.7)        4.98670375491645e-01     5.04429729868263e-01     2.17629142535795e-01     2.37362586318898e-02     1.97705187863315e+02    U
O_{83}(1.9)         8.21162126763421e-01     6.99864884305351e-01     4.49432609097132e-01    -2.37679955194152e-02     1.37564084498173e+02    U
O_{100}(1.9)        4.87397556746165e-01     7.30237020209372e-01     5.51766929567510e-01     1.40551479662006e-02     1.63670170161876e+02    U
